Failure type	|Probe	|Usage	|Node Name	|Device Name	|Date/Time	|
Open Failure	|P1580	|1	|serdes_pll_vssa	|	|220217200801	|
Open Failure	|P2081	|1	|GND	|j2	|220217200801	|
Open Failure	|P1580	|1	|serdes_pll_vssa	|	|220217200810	|
Open Failure	|P2081	|1	|GND	|j2	|220217200810	|
Open Failure	|P1276	|1	|PD_CPU_RSVD_BT62_C	|	|220217200819	|
Open Failure	|P2081	|1	|GND	|j2	|220217200819	|
Open Failure	|P1276	|1	|PD_CPU_RSVD_BT62_C	|	|220217200828	|
Open Failure	|P2081	|1	|GND	|j2	|220217200828	|
Analog Failure	|P864	|1	|LAN1_SDP1_0	|	|220217200920	|
Analog Failure	|P2175	|1	|p1v05_combined	|	|220217200920	|
Analog Failure	|P864	|1	|LAN1_SDP1_0	|	|220217200957	|
Analog Failure	|P2175	|1	|p1v05_combined	|	|220217200957	|
Analog Failure	|P864	|1	|LAN1_SDP1_0	|	|220217201004	|
Analog Failure	|P2175	|1	|p1v05_combined	|	|220217201004	|
Open Failure	|P1580	|1	|serdes_pll_vssa	|	|220217201407	|
Open Failure	|P2081	|1	|GND	|j2	|220217201407	|
Open Failure	|P675	|1	|FAN10_TACH_ZL	|	|220217201407	|
Open Failure	|P1989	|1	|FAN10_TACH_CON	|	|220217201407	|
Shorts Failure	|P1944	|1	|1g_phy_mdc	|	|220217201408	|
Shorts Failure	|P2012	|1	|i210_mdc_1g_phy	|	|220217201408	|
Shorts Failure	|P324	|1	|1g_phy_mdio	|	|220217201409	|
Shorts Failure	|P2013	|1	|i210_mdio_1g_phy	|	|220217201409	|
Open Failure	|P1276	|1	|PD_CPU_RSVD_BT62_C	|	|220217201417	|
Open Failure	|P2081	|1	|GND	|j2	|220217201417	|
Open Failure	|P1580	|1	|serdes_pll_vssa	|	|220217201417	|
Open Failure	|P2081	|1	|GND	|j2	|220217201417	|
Open Failure	|P1580	|1	|serdes_pll_vssa	|	|220217202348	|
Open Failure	|P2081	|1	|GND	|j2	|220217202348	|
Open Failure	|P671	|1	|FAN8_TACH_ZL	|	|220217202348	|
Open Failure	|P670	|1	|FAN8_TACH_CON	|	|220217202348	|
Open Failure	|P831	|1	|i2c_mb_alert_r	|	|220217202348	|
Open Failure	|P1164	|1	|mb_i2c_alert_l	|	|220217202348	|
Open Failure	|P2081	|1	|GND	|j2	|220217202348	|
Open Failure	|P1977	|1	|ddr_b_dimm0_sa2	|	|220217202348	|
Open Failure	|P831	|1	|i2c_mb_alert_r	|	|220217202357	|
Open Failure	|P1164	|1	|mb_i2c_alert_l	|	|220217202357	|
Open Failure	|P831	|1	|i2c_mb_alert_r	|	|220217202407	|
Open Failure	|P1164	|1	|mb_i2c_alert_l	|	|220217202407	|
Open Failure	|P831	|1	|i2c_mb_alert_r	|	|220217202445	|
Open Failure	|P1164	|1	|mb_i2c_alert_l	|	|220217202445	|
Open Failure	|P2081	|1	|GND	|j2	|220217202446	|
Open Failure	|P1977	|1	|ddr_b_dimm0_sa2	|	|220217202446	|
Open Failure	|P831	|1	|i2c_mb_alert_r	|	|220217202507	|
Open Failure	|P1164	|1	|mb_i2c_alert_l	|	|220217202507	|
Open Failure	|P726	|1	|FAN89_PWM_PWR	|	|220217202625	|
Open Failure	|P725	|1	|FAN89_PWM_CON_ZL	|	|220217202625	|
Open Failure	|P1716	|1	|SVID_DATA_R_C	|	|220217202626	|
Open Failure	|P1715	|1	|SVID_DATA_C	|	|220217202626	|
Open Failure	|P1632	|1	|SPI_BOOT_CLK	|	|220217202626	|
Open Failure	|P1951	|1	|bm_spi_flsh_clk	|	|220217202626	|
Open Failure	|P667	|1	|FAN6_TACH_ZL	|	|220217202626	|
Open Failure	|P666	|1	|FAN6_TACH_CON	|	|220217202626	|
Open Failure	|P661	|1	|FAN4_TACH_ZL	|	|220217202626	|
Open Failure	|P660	|1	|FAN4_TACH_CON	|	|220217202626	|
Open Failure	|P2081	|1	|GND	|j2	|220217202626	|
Open Failure	|P1400	|1	|PMOD_P3V3_SW_SN	|	|220217202626	|
Open Failure	|P667	|1	|FAN6_TACH_ZL	|	|220217202832	|
Open Failure	|P666	|1	|FAN6_TACH_CON	|	|220217202833	|
Open Failure	|P625	|1	|ddr4_vref	|	|220217202842	|
Open Failure	|P1364	|1	|PMOD_DDR4_VTT_REFOUT	|	|220217202842	|
Open Failure	|P667	|1	|FAN6_TACH_ZL	|	|220217202842	|
Open Failure	|P666	|1	|FAN6_TACH_CON	|	|220217202842	|
Analog Failure	|P666	|1	|FAN6_TACH_CON	|	|220217202939	|
Analog Failure	|P667	|1	|FAN6_TACH_ZL	|	|220217202939	|
Analog Failure	|P94	|1	|jtag_tms_bdx_1v05	|	|220217203057	|
Analog Failure	|P2175	|1	|p1v05_combined	|	|220217203057	|
Analog Failure	|P2140	|1	|GND	|h5	|220217203057	|
Analog Failure	|P630	|1	|dimm_therm_event_2p5_l	|	|220217203057	|
Analog Failure	|P2072	|1	|dimm_therm_event_l	|	|220217203057	|
Analog Failure	|P864	|1	|LAN1_SDP1_0	|	|220217203058	|
Analog Failure	|P2175	|1	|p1v05_combined	|	|220217203058	|
Analog Failure	|P2084	|1	|GND	|j2	|220217203058	|
Analog Failure	|P1215	|1	|P3V3_VBAT	|j2	|220217203058	|
Analog Failure	|P2084	|1	|GND	|j2	|220217203153	|
Analog Failure	|P1215	|1	|P3V3_VBAT	|j2	|220217203153	|
Analog Failure	|P480	|1	|bmfpga_serdes_l23_refret	|	|220217203210	|
Analog Failure	|P482	|1	|bmfpga_serdes_l23_vddapll	|	|220217203210	|
Analog Failure	|P480	|1	|bmfpga_serdes_l23_refret	|	|220217203421	|
Analog Failure	|P482	|1	|bmfpga_serdes_l23_vddapll	|	|220217203421	|
Open Failure	|P726	|1	|FAN89_PWM_PWR	|	|220217204151	|
Open Failure	|P725	|1	|FAN89_PWM_CON_ZL	|	|220217204151	|
Open Failure	|P2077	|1	|m_ab_vref_r	|	|220217204151	|
Open Failure	|P667	|1	|FAN6_TACH_ZL	|	|220217204151	|
Open Failure	|P666	|1	|FAN6_TACH_CON	|	|220217204151	|
Open Failure	|P348	|1	|adr_complete_3v	|	|220217204200	|
Open Failure	|P726	|1	|FAN89_PWM_PWR	|	|220217204200	|
Open Failure	|P725	|1	|FAN89_PWM_CON_ZL	|	|220217204200	|
Open Failure	|P667	|1	|FAN6_TACH_ZL	|	|220217204200	|
Open Failure	|P666	|1	|FAN6_TACH_CON	|	|220217204200	|
Open Failure	|P348	|1	|adr_complete_3v	|	|220217204209	|
Open Failure	|P2077	|1	|m_ab_vref_r	|	|220217204218	|
TestJet Failure	|P94	|1	|jtag_tms_bdx_1v05	|	|220217204235	|
TestJet Failure	|P94	|1	|jtag_tms_bdx_1v05	|	|220217204244	|
TestJet Failure	|P94	|1	|jtag_tms_bdx_1v05	|	|220217204252	|
TestJet Failure	|P94	|1	|jtag_tms_bdx_1v05	|	|220217204301	|
TestJet Failure	|P94	|1	|jtag_tms_bdx_1v05	|	|220217204310	|
TestJet Failure	|P94	|1	|jtag_tms_bdx_1v05	|	|220217204319	|
Open Failure	|P358	|1	|bm_fpga_spi_flsh_mosi	|	|220217204518	|
Open Failure	|P359	|1	|bm_fpga_spi_flsh_mosi_monitor	|	|220217204518	|
Open Failure	|P661	|1	|FAN4_TACH_ZL	|	|220217204518	|
Open Failure	|P660	|1	|FAN4_TACH_CON	|	|220217204518	|
Open Failure	|P1465	|1	|pseq_vmon_p12v	|	|220217204518	|
Open Failure	|P1217	|1	|p12v_good	|	|220217204518	|
Open Failure	|P133	|1	|bmc_tdo	|	|220217204519	|
Open Failure	|P82	|1	|jtag_bmc_tdo_r	|	|220217204519	|
Open Failure	|P675	|1	|FAN10_TACH_ZL	|	|220217204519	|
Open Failure	|P1989	|1	|FAN10_TACH_CON	|	|220217204519	|
Open Failure	|P358	|1	|bm_fpga_spi_flsh_mosi	|	|220217204527	|
Open Failure	|P359	|1	|bm_fpga_spi_flsh_mosi_monitor	|	|220217204528	|
Open Failure	|P133	|1	|bmc_tdo	|	|220217204528	|
Open Failure	|P82	|1	|jtag_bmc_tdo_r	|	|220217204528	|
Open Failure	|P2081	|1	|GND	|j2	|220217204528	|
Open Failure	|P1400	|1	|PMOD_P3V3_SW_SN	|	|220217204528	|
Open Failure	|P358	|1	|bm_fpga_spi_flsh_mosi	|	|220217204537	|
Open Failure	|P359	|1	|bm_fpga_spi_flsh_mosi_monitor	|	|220217204537	|
Open Failure	|P2177	|1	|p0v6_vtt_2	|	|220217204537	|
Open Failure	|P1369	|1	|PMOD_P0V6_VTT_DIMM_VSENSE_P	|	|220217204537	|
Open Failure	|P661	|1	|FAN4_TACH_ZL	|	|220217204537	|
Open Failure	|P660	|1	|FAN4_TACH_CON	|	|220217204537	|
Open Failure	|P358	|1	|bm_fpga_spi_flsh_mosi	|	|220217204546	|
Open Failure	|P359	|1	|bm_fpga_spi_flsh_mosi_monitor	|	|220217204546	|
Open Failure	|P358	|1	|bm_fpga_spi_flsh_mosi	|	|220217204555	|
Open Failure	|P359	|1	|bm_fpga_spi_flsh_mosi_monitor	|	|220217204555	|
Open Failure	|P358	|1	|bm_fpga_spi_flsh_mosi	|	|220217204604	|
Open Failure	|P359	|1	|bm_fpga_spi_flsh_mosi_monitor	|	|220217204605	|
Open Failure	|P358	|1	|bm_fpga_spi_flsh_mosi	|	|220217204614	|
Open Failure	|P359	|1	|bm_fpga_spi_flsh_mosi_monitor	|	|220217204614	|
Open Failure	|P358	|1	|bm_fpga_spi_flsh_mosi	|	|220217204623	|
Open Failure	|P359	|1	|bm_fpga_spi_flsh_mosi_monitor	|	|220217204623	|
Open Failure	|P358	|1	|bm_fpga_spi_flsh_mosi	|	|220217204632	|
Open Failure	|P359	|1	|bm_fpga_spi_flsh_mosi_monitor	|	|220217204632	|
Open Failure	|P2077	|1	|m_ab_vref_r	|	|220217204825	|
Open Failure	|P661	|1	|FAN4_TACH_ZL	|	|220217204826	|
Open Failure	|P660	|1	|FAN4_TACH_CON	|	|220217204826	|
Open Failure	|P2077	|1	|m_ab_vref_r	|	|220217204835	|
Open Failure	|P2077	|1	|m_ab_vref_r	|	|220217204844	|
Open Failure	|P2077	|1	|m_ab_vref_r	|	|220217204853	|
Open Failure	|P2077	|1	|m_ab_vref_r	|	|220217204902	|
Open Failure	|P2077	|1	|m_ab_vref_r	|	|220217204911	|
TestJet Failure	|P942	|1	|m_a_dq<46>	|u1a_skt_c	|220217204923	|
TestJet Failure	|P936	|1	|m_a_dq<40>	|u1a_skt_c	|220217204923	|
TestJet Failure	|P930	|1	|m_a_dq<34>	|u1a_skt_c	|220217204923	|
TestJet Failure	|P973	|1	|m_a_dqs_dn<13>	|u1a_skt_c	|220217204923	|
TestJet Failure	|P934	|1	|m_a_dq<38>	|u1a_skt_c	|220217204923	|
TestJet Failure	|P94	|1	|jtag_tms_bdx_1v05	|	|220217204924	|
TestJet Failure	|P973	|1	|m_a_dqs_dn<13>	|u1a_skt_c	|220217204932	|
TestJet Failure	|P934	|1	|m_a_dq<38>	|u1a_skt_c	|220217204932	|
TestJet Failure	|P94	|1	|jtag_tms_bdx_1v05	|	|220217204932	|
TestJet Failure	|P94	|1	|jtag_tms_bdx_1v05	|	|220217204941	|
TestJet Failure	|P934	|1	|m_a_dq<38>	|u1a_skt_c	|220217204950	|
Open Failure	|P661	|1	|FAN4_TACH_ZL	|	|220217205610	|
Open Failure	|P660	|1	|FAN4_TACH_CON	|	|220217205610	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220217205610	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220217205611	|
Open Failure	|P1309	|1	|pin_alt_reset_l_m1	|	|220217205611	|
Open Failure	|P1515	|1	|PVCCIN_P1V05_VCCSUS_PIN_ALT_RESET_3V_L	|	|220217205611	|
Open Failure	|P2081	|1	|GND	|j2	|220217205611	|
Open Failure	|P1977	|1	|ddr_b_dimm0_sa2	|	|220217205611	|
Shorts Failure	|P1163	|1	|mb_cpu_present_l	|	|220217205612	|
Shorts Failure	|P578	|1	|CPU_MB_PRESENT_L	|	|220217205612	|
Shorts Failure	|P1570	|1	|SATA0_CONFIG_2	|	|220217205613	|
Shorts Failure	|P1569	|1	|SATA0_CONFIG_1	|	|220217205613	|
Shorts Failure	|P1568	|1	|SATA0_CONFIG_0	|	|220217205613	|
Shorts Failure	|P1571	|1	|SATA0_CONFIG_3	|	|220217205613	|
Shorts Failure	|P1872	|1	|UNNAMED_4251_RES_I263_A	|	|220217205613	|
Shorts Failure	|P1850	|1	|unnamed_4188_ast2520_i1_pecivdd	|	|220217205613	|
Shorts Failure	|P1852	|1	|unnamed_4188_ast2520_i1_perstrsvd	|	|220217205613	|
Shorts Failure	|P1787	|1	|UNNAMED_88_RES_I92_A	|	|220217205614	|
Shorts Failure	|P628	|1	|ddr_b_dimm0_sa0	|u1b_skt_c	|220217205614	|
Shorts Failure	|P1974	|1	|ddr_a_dimm0_sa1	|	|220217205614	|
Shorts Failure	|P1975	|1	|ddr_a_dimm0_sa2	|	|220217205614	|
Shorts Failure	|P1973	|1	|ddr_a_dimm0_sa0	|	|220217205614	|
Shorts Failure	|P1276	|1	|PD_CPU_RSVD_BT62_C	|	|220217205614	|
Shorts Failure	|P1281	|1	|PD_CPU_RSVD_R1_C	|	|220217205614	|
Shorts Failure	|P1282	|1	|PD_CPU_RSVD_R2_C	|	|220217205614	|
Shorts Failure	|P1186	|1	|mss_hpms_pll_vssa	|	|220217205615	|
Shorts Failure	|P1188	|1	|mss_mddr_pll_vssa	|	|220217205615	|
Shorts Failure	|P513	|1	|ccc_pll_vssa	|	|220217205615	|
Shorts Failure	|P517	|1	|ccc_sw_pll_vssa	|	|220217205615	|
Shorts Failure	|P1580	|1	|serdes_pll_vssa	|	|220217205615	|
Shorts Failure	|P1578	|1	|serdes_l23_refret	|	|220217205615	|
Shorts Failure	|P1575	|1	|serdes_l01_refret	|	|220217205615	|
Shorts Failure	|P1459	|1	|pmod_voa_vsense_n_m2	|	|220217205615	|
Shorts Failure	|P1884	|1	|UNNAMED_4253_RES_I66_A	|	|220217205615	|
Shorts Failure	|P1881	|1	|UNNAMED_4253_RES_I60_A	|	|220217205615	|
Shorts Failure	|P1799	|1	|UNNAMED_89_RES_I66_A	|	|220217205616	|
Shorts Failure	|P1796	|1	|UNNAMED_89_RES_I60_A	|	|220217205616	|
Shorts Failure	|P1783	|1	|UNNAMED_88_RES_I82_A	|	|220217205616	|
Shorts Failure	|P1909	|1	|VP1P05_VCCSCSUS_SNS_CPU_KN	|	|220217205616	|
Shorts Failure	|P1462	|1	|pmod_vob_vsense_n_m1	|	|220217205616	|
Shorts Failure	|P1912	|1	|VP1P8_VCCIN_SNS_CPU_KN	|	|220217205616	|
Shorts Failure	|P1458	|1	|pmod_voa_vsense_n_m1	|	|220217205616	|
Shorts Failure	|P1907	|1	|VP1P05_VCCGBE_SNS_CPU_KN	|	|220217205616	|
Shorts Failure	|P1463	|1	|pmod_vob_vsense_n_m2	|	|220217205616	|
Shorts Failure	|P1417	|1	|PMOD_PH1_SNU_RC_M2	|	|220217205617	|
Shorts Failure	|P1439	|1	|PMOD_PH4_SNU_RC_M1	|	|220217205617	|
Shorts Failure	|P1431	|1	|PMOD_PH2_SNU_RC_M2	|	|220217205617	|
Shorts Failure	|P2081	|1	|GND	|j2	|220217205617	|
Open Failure	|P1465	|1	|pseq_vmon_p12v	|	|220217205625	|
Open Failure	|P1217	|1	|p12v_good	|	|220217205625	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220217205625	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220217205625	|
Open Failure	|P1309	|1	|pin_alt_reset_l_m1	|	|220217205625	|
Open Failure	|P1515	|1	|PVCCIN_P1V05_VCCSUS_PIN_ALT_RESET_3V_L	|	|220217205625	|
Open Failure	|P2081	|1	|GND	|j2	|220217205625	|
Open Failure	|P1322	|1	|PMOD_5V0_SW_SN	|	|220217205626	|
Shorts Failure	|P1163	|1	|mb_cpu_present_l	|	|220217205627	|
Shorts Failure	|P578	|1	|CPU_MB_PRESENT_L	|	|220217205627	|
Shorts Failure	|P1570	|1	|SATA0_CONFIG_2	|	|220217205628	|
Shorts Failure	|P1569	|1	|SATA0_CONFIG_1	|	|220217205628	|
Shorts Failure	|P1568	|1	|SATA0_CONFIG_0	|	|220217205628	|
Shorts Failure	|P1571	|1	|SATA0_CONFIG_3	|	|220217205628	|
Shorts Failure	|P1872	|1	|UNNAMED_4251_RES_I263_A	|	|220217205628	|
Shorts Failure	|P1850	|1	|unnamed_4188_ast2520_i1_pecivdd	|	|220217205628	|
Shorts Failure	|P1852	|1	|unnamed_4188_ast2520_i1_perstrsvd	|	|220217205628	|
Shorts Failure	|P1787	|1	|UNNAMED_88_RES_I92_A	|	|220217205628	|
Shorts Failure	|P628	|1	|ddr_b_dimm0_sa0	|u1b_skt_c	|220217205629	|
Shorts Failure	|P1974	|1	|ddr_a_dimm0_sa1	|	|220217205629	|
Shorts Failure	|P1975	|1	|ddr_a_dimm0_sa2	|	|220217205629	|
Shorts Failure	|P1973	|1	|ddr_a_dimm0_sa0	|	|220217205629	|
Shorts Failure	|P1276	|1	|PD_CPU_RSVD_BT62_C	|	|220217205629	|
Shorts Failure	|P1281	|1	|PD_CPU_RSVD_R1_C	|	|220217205629	|
Shorts Failure	|P1282	|1	|PD_CPU_RSVD_R2_C	|	|220217205629	|
Shorts Failure	|P1186	|1	|mss_hpms_pll_vssa	|	|220217205629	|
Shorts Failure	|P1188	|1	|mss_mddr_pll_vssa	|	|220217205629	|
Shorts Failure	|P513	|1	|ccc_pll_vssa	|	|220217205630	|
Shorts Failure	|P517	|1	|ccc_sw_pll_vssa	|	|220217205630	|
Shorts Failure	|P1580	|1	|serdes_pll_vssa	|	|220217205630	|
Shorts Failure	|P1578	|1	|serdes_l23_refret	|	|220217205630	|
Shorts Failure	|P1575	|1	|serdes_l01_refret	|	|220217205630	|
Shorts Failure	|P1459	|1	|pmod_voa_vsense_n_m2	|	|220217205630	|
Shorts Failure	|P1884	|1	|UNNAMED_4253_RES_I66_A	|	|220217205630	|
Shorts Failure	|P1881	|1	|UNNAMED_4253_RES_I60_A	|	|220217205630	|
Shorts Failure	|P1799	|1	|UNNAMED_89_RES_I66_A	|	|220217205630	|
Shorts Failure	|P1796	|1	|UNNAMED_89_RES_I60_A	|	|220217205630	|
Shorts Failure	|P1783	|1	|UNNAMED_88_RES_I82_A	|	|220217205631	|
Shorts Failure	|P1909	|1	|VP1P05_VCCSCSUS_SNS_CPU_KN	|	|220217205631	|
Shorts Failure	|P1462	|1	|pmod_vob_vsense_n_m1	|	|220217205631	|
Shorts Failure	|P1912	|1	|VP1P8_VCCIN_SNS_CPU_KN	|	|220217205631	|
Shorts Failure	|P1458	|1	|pmod_voa_vsense_n_m1	|	|220217205631	|
Shorts Failure	|P1907	|1	|VP1P05_VCCGBE_SNS_CPU_KN	|	|220217205631	|
Shorts Failure	|P1463	|1	|pmod_vob_vsense_n_m2	|	|220217205631	|
Shorts Failure	|P1417	|1	|PMOD_PH1_SNU_RC_M2	|	|220217205631	|
Shorts Failure	|P1439	|1	|PMOD_PH4_SNU_RC_M1	|	|220217205631	|
Shorts Failure	|P1431	|1	|PMOD_PH2_SNU_RC_M2	|	|220217205632	|
Shorts Failure	|P2081	|1	|GND	|j2	|220217205632	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220217205640	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220217205640	|
Open Failure	|P2081	|1	|GND	|j2	|220217205640	|
Open Failure	|P1322	|1	|PMOD_5V0_SW_SN	|	|220217205640	|
Shorts Failure	|P1163	|1	|mb_cpu_present_l	|	|220217205642	|
Shorts Failure	|P578	|1	|CPU_MB_PRESENT_L	|	|220217205642	|
Shorts Failure	|P1570	|1	|SATA0_CONFIG_2	|	|220217205642	|
Shorts Failure	|P1569	|1	|SATA0_CONFIG_1	|	|220217205642	|
Shorts Failure	|P1568	|1	|SATA0_CONFIG_0	|	|220217205643	|
Shorts Failure	|P1571	|1	|SATA0_CONFIG_3	|	|220217205643	|
Shorts Failure	|P1872	|1	|UNNAMED_4251_RES_I263_A	|	|220217205643	|
Shorts Failure	|P1850	|1	|unnamed_4188_ast2520_i1_pecivdd	|	|220217205643	|
Shorts Failure	|P1852	|1	|unnamed_4188_ast2520_i1_perstrsvd	|	|220217205643	|
Shorts Failure	|P1787	|1	|UNNAMED_88_RES_I92_A	|	|220217205643	|
Shorts Failure	|P628	|1	|ddr_b_dimm0_sa0	|u1b_skt_c	|220217205643	|
Shorts Failure	|P1974	|1	|ddr_a_dimm0_sa1	|	|220217205643	|
Shorts Failure	|P1975	|1	|ddr_a_dimm0_sa2	|	|220217205643	|
Shorts Failure	|P1973	|1	|ddr_a_dimm0_sa0	|	|220217205644	|
Shorts Failure	|P1276	|1	|PD_CPU_RSVD_BT62_C	|	|220217205644	|
Shorts Failure	|P1281	|1	|PD_CPU_RSVD_R1_C	|	|220217205644	|
Shorts Failure	|P1282	|1	|PD_CPU_RSVD_R2_C	|	|220217205644	|
Shorts Failure	|P1186	|1	|mss_hpms_pll_vssa	|	|220217205644	|
Shorts Failure	|P1188	|1	|mss_mddr_pll_vssa	|	|220217205644	|
Shorts Failure	|P513	|1	|ccc_pll_vssa	|	|220217205644	|
Shorts Failure	|P517	|1	|ccc_sw_pll_vssa	|	|220217205644	|
Shorts Failure	|P1580	|1	|serdes_pll_vssa	|	|220217205644	|
Shorts Failure	|P1578	|1	|serdes_l23_refret	|	|220217205644	|
Shorts Failure	|P1575	|1	|serdes_l01_refret	|	|220217205645	|
Shorts Failure	|P1459	|1	|pmod_voa_vsense_n_m2	|	|220217205645	|
Shorts Failure	|P1884	|1	|UNNAMED_4253_RES_I66_A	|	|220217205645	|
Shorts Failure	|P1881	|1	|UNNAMED_4253_RES_I60_A	|	|220217205645	|
Shorts Failure	|P1799	|1	|UNNAMED_89_RES_I66_A	|	|220217205645	|
Shorts Failure	|P1796	|1	|UNNAMED_89_RES_I60_A	|	|220217205645	|
Shorts Failure	|P1783	|1	|UNNAMED_88_RES_I82_A	|	|220217205645	|
Shorts Failure	|P1909	|1	|VP1P05_VCCSCSUS_SNS_CPU_KN	|	|220217205645	|
Shorts Failure	|P1462	|1	|pmod_vob_vsense_n_m1	|	|220217205645	|
Shorts Failure	|P1912	|1	|VP1P8_VCCIN_SNS_CPU_KN	|	|220217205646	|
Shorts Failure	|P1458	|1	|pmod_voa_vsense_n_m1	|	|220217205646	|
Shorts Failure	|P1907	|1	|VP1P05_VCCGBE_SNS_CPU_KN	|	|220217205646	|
Shorts Failure	|P1463	|1	|pmod_vob_vsense_n_m2	|	|220217205646	|
Shorts Failure	|P1417	|1	|PMOD_PH1_SNU_RC_M2	|	|220217205646	|
Shorts Failure	|P1439	|1	|PMOD_PH4_SNU_RC_M1	|	|220217205646	|
Shorts Failure	|P1431	|1	|PMOD_PH2_SNU_RC_M2	|	|220217205646	|
Shorts Failure	|P2081	|1	|GND	|j2	|220217205646	|
Open Failure	|P1465	|1	|pseq_vmon_p12v	|	|220217205655	|
Open Failure	|P1217	|1	|p12v_good	|	|220217205655	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220217205655	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220217205655	|
Shorts Failure	|P1163	|1	|mb_cpu_present_l	|	|220217205656	|
Shorts Failure	|P578	|1	|CPU_MB_PRESENT_L	|	|220217205656	|
Shorts Failure	|P1570	|1	|SATA0_CONFIG_2	|	|220217205657	|
Shorts Failure	|P1569	|1	|SATA0_CONFIG_1	|	|220217205657	|
Shorts Failure	|P1568	|1	|SATA0_CONFIG_0	|	|220217205657	|
Shorts Failure	|P1571	|1	|SATA0_CONFIG_3	|	|220217205657	|
Shorts Failure	|P1872	|1	|UNNAMED_4251_RES_I263_A	|	|220217205657	|
Shorts Failure	|P1850	|1	|unnamed_4188_ast2520_i1_pecivdd	|	|220217205657	|
Shorts Failure	|P1852	|1	|unnamed_4188_ast2520_i1_perstrsvd	|	|220217205658	|
Shorts Failure	|P1787	|1	|UNNAMED_88_RES_I92_A	|	|220217205658	|
Shorts Failure	|P628	|1	|ddr_b_dimm0_sa0	|u1b_skt_c	|220217205658	|
Shorts Failure	|P1977	|1	|ddr_b_dimm0_sa2	|	|220217205658	|
Shorts Failure	|P1974	|1	|ddr_a_dimm0_sa1	|	|220217205658	|
Shorts Failure	|P1975	|1	|ddr_a_dimm0_sa2	|	|220217205658	|
Shorts Failure	|P1973	|1	|ddr_a_dimm0_sa0	|	|220217205658	|
Shorts Failure	|P1276	|1	|PD_CPU_RSVD_BT62_C	|	|220217205658	|
Shorts Failure	|P1281	|1	|PD_CPU_RSVD_R1_C	|	|220217205658	|
Shorts Failure	|P1282	|1	|PD_CPU_RSVD_R2_C	|	|220217205659	|
Shorts Failure	|P1186	|1	|mss_hpms_pll_vssa	|	|220217205659	|
Shorts Failure	|P1188	|1	|mss_mddr_pll_vssa	|	|220217205659	|
Shorts Failure	|P513	|1	|ccc_pll_vssa	|	|220217205659	|
Shorts Failure	|P517	|1	|ccc_sw_pll_vssa	|	|220217205659	|
Shorts Failure	|P1580	|1	|serdes_pll_vssa	|	|220217205659	|
Shorts Failure	|P1578	|1	|serdes_l23_refret	|	|220217205659	|
Shorts Failure	|P1575	|1	|serdes_l01_refret	|	|220217205659	|
Shorts Failure	|P1459	|1	|pmod_voa_vsense_n_m2	|	|220217205659	|
Shorts Failure	|P1884	|1	|UNNAMED_4253_RES_I66_A	|	|220217205659	|
Shorts Failure	|P1881	|1	|UNNAMED_4253_RES_I60_A	|	|220217205700	|
Shorts Failure	|P1799	|1	|UNNAMED_89_RES_I66_A	|	|220217205700	|
Shorts Failure	|P1796	|1	|UNNAMED_89_RES_I60_A	|	|220217205700	|
Shorts Failure	|P1783	|1	|UNNAMED_88_RES_I82_A	|	|220217205700	|
Shorts Failure	|P1909	|1	|VP1P05_VCCSCSUS_SNS_CPU_KN	|	|220217205700	|
Shorts Failure	|P1462	|1	|pmod_vob_vsense_n_m1	|	|220217205700	|
Shorts Failure	|P1912	|1	|VP1P8_VCCIN_SNS_CPU_KN	|	|220217205700	|
Shorts Failure	|P1458	|1	|pmod_voa_vsense_n_m1	|	|220217205700	|
Shorts Failure	|P1907	|1	|VP1P05_VCCGBE_SNS_CPU_KN	|	|220217205700	|
Shorts Failure	|P1463	|1	|pmod_vob_vsense_n_m2	|	|220217205700	|
Shorts Failure	|P1417	|1	|PMOD_PH1_SNU_RC_M2	|	|220217205701	|
Shorts Failure	|P1439	|1	|PMOD_PH4_SNU_RC_M1	|	|220217205701	|
Shorts Failure	|P1431	|1	|PMOD_PH2_SNU_RC_M2	|	|220217205701	|
Shorts Failure	|P2081	|1	|GND	|j2	|220217205701	|
Open Failure	|P1465	|1	|pseq_vmon_p12v	|	|220217205709	|
Open Failure	|P1217	|1	|p12v_good	|	|220217205709	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220217205709	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220217205709	|
Shorts Failure	|P1163	|1	|mb_cpu_present_l	|	|220217205711	|
Shorts Failure	|P578	|1	|CPU_MB_PRESENT_L	|	|220217205711	|
Shorts Failure	|P1570	|1	|SATA0_CONFIG_2	|	|220217205712	|
Shorts Failure	|P1569	|1	|SATA0_CONFIG_1	|	|220217205712	|
Shorts Failure	|P1568	|1	|SATA0_CONFIG_0	|	|220217205712	|
Shorts Failure	|P1571	|1	|SATA0_CONFIG_3	|	|220217205712	|
Shorts Failure	|P1872	|1	|UNNAMED_4251_RES_I263_A	|	|220217205712	|
