Failure type	|Probe	|Usage	|Node Name	|Device Name	|Date/Time	|
Analog Failure	|P2084	|1	|GND	|j2	|220223103606	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223103606	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|	|220223103606	|
Analog Failure	|P1397	|1	|PMOD_P3V3_PCH_EN_R	|	|220223103606	|
Analog Failure	|P2084	|1	|GND	|j2	|220223103607	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223103607	|
Analog Failure	|P2084	|1	|GND	|j2	|220223103613	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223103613	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|	|220223103613	|
Analog Failure	|P1397	|1	|PMOD_P3V3_PCH_EN_R	|	|220223103613	|
Analog Failure	|P2084	|1	|GND	|j2	|220223103613	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223103613	|
Analog Failure	|P2084	|1	|GND	|j2	|220223103620	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223103620	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|	|220223103620	|
Analog Failure	|P1397	|1	|PMOD_P3V3_PCH_EN_R	|	|220223103620	|
Analog Failure	|P2084	|1	|GND	|j2	|220223103620	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223103620	|
Analog Failure	|P2084	|1	|GND	|j2	|220223103627	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223103627	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|	|220223103627	|
Analog Failure	|P1397	|1	|PMOD_P3V3_PCH_EN_R	|	|220223103627	|
Analog Failure	|P2084	|1	|GND	|j2	|220223103627	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223103627	|
Open Failure	|P661	|1	|FAN4_TACH_ZL	|	|220223104338	|
Open Failure	|P660	|1	|FAN4_TACH_CON	|	|220223104338	|
Shorts Failure	|P1944	|1	|1g_phy_mdc	|	|220223104339	|
Shorts Failure	|P2012	|1	|i210_mdc_1g_phy	|	|220223104339	|
Shorts Failure	|P324	|1	|1g_phy_mdio	|	|220223104339	|
Shorts Failure	|P2013	|1	|i210_mdio_1g_phy	|	|220223104339	|
Open Failure	|P661	|1	|FAN4_TACH_ZL	|	|220223104348	|
Open Failure	|P660	|1	|FAN4_TACH_CON	|	|220223104348	|
Open Failure	|P661	|1	|FAN4_TACH_ZL	|	|220223104357	|
Open Failure	|P660	|1	|FAN4_TACH_CON	|	|220223104357	|
Analog Failure	|P2084	|1	|GND	|j2	|220223104516	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223104516	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|	|220223104556	|
Analog Failure	|P1397	|1	|PMOD_P3V3_PCH_EN_R	|	|220223104556	|
Analog Failure	|P2084	|1	|GND	|j2	|220223104556	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223104556	|
Analog Failure	|P2084	|1	|GND	|j2	|220223104630	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223104630	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|	|220223104630	|
Analog Failure	|P1397	|1	|PMOD_P3V3_PCH_EN_R	|	|220223104630	|
Analog Failure	|P2084	|1	|GND	|j2	|220223104630	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223104630	|
Analog Failure	|P2084	|1	|GND	|j2	|220223104637	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223104637	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|	|220223104637	|
Analog Failure	|P1397	|1	|PMOD_P3V3_PCH_EN_R	|	|220223104637	|
Analog Failure	|P2084	|1	|GND	|j2	|220223104637	|
Analog Failure	|P1396	|1	|PMOD_P3V3_PCH_EN_IN	|j2	|220223104637	|
Open Failure	|P78	|1	|jtag_bmc_fpga_tdi	|	|220223105041	|
Open Failure	|P80	|1	|jtag_bmc_fpga_tdo_r	|	|220223105041	|
Open Failure	|P85	|1	|jtag_cpu_fpga_tdo	|	|220223105041	|
Open Failure	|P78	|1	|jtag_bmc_fpga_tdi	|	|220223105041	|
Shorts Failure	|P1944	|1	|1g_phy_mdc	|	|220223105042	|
Shorts Failure	|P2012	|1	|i210_mdc_1g_phy	|	|220223105042	|
Open Failure	|P1460	|1	|pmod_vob_vsense_k_m1	|	|220223105238	|
Open Failure	|P1910	|1	|VP1P05_VCCSCSUS_SNS_CPU_KP	|	|220223105238	|
Open Failure	|P1714	|1	|SVID_CLK_R_C	|	|220223105239	|
Open Failure	|P1713	|1	|SVID_CLK_C	|	|220223105239	|
Open Failure	|P1460	|1	|pmod_vob_vsense_k_m1	|	|220223105248	|
Open Failure	|P1910	|1	|VP1P05_VCCSCSUS_SNS_CPU_KP	|	|220223105248	|
Open Failure	|P1714	|1	|SVID_CLK_R_C	|	|220223105248	|
Open Failure	|P1713	|1	|SVID_CLK_C	|	|220223105248	|
Open Failure	|P1460	|1	|pmod_vob_vsense_k_m1	|	|220223105257	|
Open Failure	|P1910	|1	|VP1P05_VCCSCSUS_SNS_CPU_KP	|	|220223105257	|
Open Failure	|P1714	|1	|SVID_CLK_R_C	|	|220223105257	|
Open Failure	|P1713	|1	|SVID_CLK_C	|	|220223105257	|
Open Failure	|P1460	|1	|pmod_vob_vsense_k_m1	|	|220223105306	|
Open Failure	|P1910	|1	|VP1P05_VCCSCSUS_SNS_CPU_KP	|	|220223105306	|
Open Failure	|P1330	|1	|PMOD_A3V3_ENABLE	|	|220223105307	|
Open Failure	|P1868	|1	|unnamed_4238_ltc3850uh_i22_run2	|	|220223105307	|
Open Failure	|P1460	|1	|pmod_vob_vsense_k_m1	|	|220223105316	|
Open Failure	|P1910	|1	|VP1P05_VCCSCSUS_SNS_CPU_KP	|	|220223105316	|
Open Failure	|P1330	|1	|PMOD_A3V3_ENABLE	|	|220223105316	|
Open Failure	|P1868	|1	|unnamed_4238_ltc3850uh_i22_run2	|	|220223105316	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220223105838	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220223105838	|
Open Failure	|P2081	|1	|GND	|j2	|220223105838	|
Open Failure	|P1451	|1	|PMOD_PVCCSCFUSESUS_SW_SN	|	|220223105838	|
Shorts Failure	|P1944	|1	|1g_phy_mdc	|	|220223105839	|
Shorts Failure	|P2012	|1	|i210_mdc_1g_phy	|	|220223105839	|
Shorts Failure	|P324	|1	|1g_phy_mdio	|	|220223105839	|
Shorts Failure	|P2013	|1	|i210_mdio_1g_phy	|	|220223105839	|
Open Failure	|P2078	|1	|P5V	|	|220223110112	|
Open Failure	|P2058	|1	|UNNAMED_1508_CAP_I26_B	|	|220223110112	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220223110112	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220223110112	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P857	|1	|JTAG_SF_3P3V	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P516	|1	|ccc_sw_pll_vdda_bmfpga	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P512	|1	|ccc_pll_vdda_bmfpga	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P1853	|1	|unnamed_4188_ast2520_i1_usb2av33	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P1762	|1	|UNNAMED_59_CAP_I64_B	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P509	|1	|ccc_bmfpga_pll_vdda	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P515	|1	|ccc_sw_pll_vdda	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P511	|1	|ccc_pll_vdda	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P1185	|1	|mss_hpms_pll_vdda	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P1187	|1	|mss_mddr_pll_vdda	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P1455	|1	|pmod_vdd_p3p_m2	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P1454	|1	|pmod_vdd_p3p_m1	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P752	|1	|fltr_dac0_3p3v	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P756	|1	|fltr_vp3p3_pcie_buf1	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P755	|1	|fltr_vp3p3_bmcphy_avdd	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P347	|1	|adcav33	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P1916	|1	|vpllav33	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P753	|1	|fltr_dac1_3p3v	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110113	|
Open Failure	|P750	|1	|flter_clkgen_p3v3	|	|220223110113	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110114	|
Open Failure	|P618	|1	|dacavd33	|	|220223110114	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110114	|
Open Failure	|P1311	|1	|pllav33	|	|220223110114	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110114	|
Open Failure	|P1902	|1	|vflt_nsci_clk_buf	|	|220223110114	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110114	|
Open Failure	|P2031	|1	|PMOD_A3V3_VSENSE	|	|220223110114	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110114	|
Open Failure	|P1540	|1	|pwr_a3v3_didt	|	|220223110114	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110114	|
Open Failure	|P1332	|1	|PMOD_A3V3_ISENN_R	|	|220223110114	|
Open Failure	|P2078	|1	|P5V	|	|220223110123	|
Open Failure	|P2058	|1	|UNNAMED_1508_CAP_I26_B	|	|220223110123	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220223110123	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220223110123	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110123	|
Open Failure	|P857	|1	|JTAG_SF_3P3V	|	|220223110123	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110123	|
Open Failure	|P516	|1	|ccc_sw_pll_vdda_bmfpga	|	|220223110123	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110123	|
Open Failure	|P512	|1	|ccc_pll_vdda_bmfpga	|	|220223110123	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110123	|
Open Failure	|P1853	|1	|unnamed_4188_ast2520_i1_usb2av33	|	|220223110123	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110123	|
Open Failure	|P1762	|1	|UNNAMED_59_CAP_I64_B	|	|220223110123	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110123	|
Open Failure	|P509	|1	|ccc_bmfpga_pll_vdda	|	|220223110123	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110123	|
Open Failure	|P515	|1	|ccc_sw_pll_vdda	|	|220223110123	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110123	|
Open Failure	|P511	|1	|ccc_pll_vdda	|	|220223110123	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P1185	|1	|mss_hpms_pll_vdda	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P1187	|1	|mss_mddr_pll_vdda	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P1455	|1	|pmod_vdd_p3p_m2	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P1454	|1	|pmod_vdd_p3p_m1	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P752	|1	|fltr_dac0_3p3v	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P756	|1	|fltr_vp3p3_pcie_buf1	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P755	|1	|fltr_vp3p3_bmcphy_avdd	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P347	|1	|adcav33	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P1916	|1	|vpllav33	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P753	|1	|fltr_dac1_3p3v	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P750	|1	|flter_clkgen_p3v3	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P618	|1	|dacavd33	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P1311	|1	|pllav33	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P1902	|1	|vflt_nsci_clk_buf	|	|220223110124	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110124	|
Open Failure	|P2031	|1	|PMOD_A3V3_VSENSE	|	|220223110124	|
Open Failure	|P2078	|1	|P5V	|	|220223110133	|
Open Failure	|P2058	|1	|UNNAMED_1508_CAP_I26_B	|	|220223110133	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220223110134	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P857	|1	|JTAG_SF_3P3V	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P516	|1	|ccc_sw_pll_vdda_bmfpga	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P512	|1	|ccc_pll_vdda_bmfpga	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P1853	|1	|unnamed_4188_ast2520_i1_usb2av33	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P1762	|1	|UNNAMED_59_CAP_I64_B	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P509	|1	|ccc_bmfpga_pll_vdda	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P515	|1	|ccc_sw_pll_vdda	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P511	|1	|ccc_pll_vdda	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P1185	|1	|mss_hpms_pll_vdda	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P1187	|1	|mss_mddr_pll_vdda	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P1455	|1	|pmod_vdd_p3p_m2	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P1454	|1	|pmod_vdd_p3p_m1	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P752	|1	|fltr_dac0_3p3v	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P756	|1	|fltr_vp3p3_pcie_buf1	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P755	|1	|fltr_vp3p3_bmcphy_avdd	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P347	|1	|adcav33	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P1916	|1	|vpllav33	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110134	|
Open Failure	|P753	|1	|fltr_dac1_3p3v	|	|220223110134	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110135	|
Open Failure	|P750	|1	|flter_clkgen_p3v3	|	|220223110135	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110135	|
Open Failure	|P618	|1	|dacavd33	|	|220223110135	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110135	|
Open Failure	|P1311	|1	|pllav33	|	|220223110135	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110135	|
Open Failure	|P1902	|1	|vflt_nsci_clk_buf	|	|220223110135	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110135	|
Open Failure	|P2031	|1	|PMOD_A3V3_VSENSE	|	|220223110135	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110135	|
Open Failure	|P1540	|1	|pwr_a3v3_didt	|	|220223110135	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110135	|
Open Failure	|P1332	|1	|PMOD_A3V3_ISENN_R	|	|220223110135	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220223110144	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220223110144	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110144	|
Open Failure	|P857	|1	|JTAG_SF_3P3V	|	|220223110144	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110144	|
Open Failure	|P516	|1	|ccc_sw_pll_vdda_bmfpga	|	|220223110144	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110144	|
Open Failure	|P512	|1	|ccc_pll_vdda_bmfpga	|	|220223110144	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110144	|
Open Failure	|P1853	|1	|unnamed_4188_ast2520_i1_usb2av33	|	|220223110144	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110144	|
Open Failure	|P1762	|1	|UNNAMED_59_CAP_I64_B	|	|220223110144	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110144	|
Open Failure	|P509	|1	|ccc_bmfpga_pll_vdda	|	|220223110144	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110144	|
Open Failure	|P515	|1	|ccc_sw_pll_vdda	|	|220223110144	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110144	|
Open Failure	|P511	|1	|ccc_pll_vdda	|	|220223110144	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110144	|
Open Failure	|P1185	|1	|mss_hpms_pll_vdda	|	|220223110144	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110144	|
Open Failure	|P1187	|1	|mss_mddr_pll_vdda	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P1455	|1	|pmod_vdd_p3p_m2	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P1454	|1	|pmod_vdd_p3p_m1	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P752	|1	|fltr_dac0_3p3v	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P756	|1	|fltr_vp3p3_pcie_buf1	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P755	|1	|fltr_vp3p3_bmcphy_avdd	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P347	|1	|adcav33	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P1916	|1	|vpllav33	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P753	|1	|fltr_dac1_3p3v	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P750	|1	|flter_clkgen_p3v3	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P618	|1	|dacavd33	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P1311	|1	|pllav33	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P1902	|1	|vflt_nsci_clk_buf	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P2031	|1	|PMOD_A3V3_VSENSE	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P1540	|1	|pwr_a3v3_didt	|	|220223110145	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110145	|
Open Failure	|P1332	|1	|PMOD_A3V3_ISENN_R	|	|220223110145	|
Open Failure	|P2078	|1	|P5V	|	|220223110154	|
Open Failure	|P2058	|1	|UNNAMED_1508_CAP_I26_B	|	|220223110154	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220223110154	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220223110154	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P857	|1	|JTAG_SF_3P3V	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P516	|1	|ccc_sw_pll_vdda_bmfpga	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P512	|1	|ccc_pll_vdda_bmfpga	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P1853	|1	|unnamed_4188_ast2520_i1_usb2av33	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P1762	|1	|UNNAMED_59_CAP_I64_B	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P509	|1	|ccc_bmfpga_pll_vdda	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P515	|1	|ccc_sw_pll_vdda	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P511	|1	|ccc_pll_vdda	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P1185	|1	|mss_hpms_pll_vdda	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P1187	|1	|mss_mddr_pll_vdda	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P1455	|1	|pmod_vdd_p3p_m2	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P1454	|1	|pmod_vdd_p3p_m1	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P752	|1	|fltr_dac0_3p3v	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P756	|1	|fltr_vp3p3_pcie_buf1	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P755	|1	|fltr_vp3p3_bmcphy_avdd	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P347	|1	|adcav33	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P1916	|1	|vpllav33	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P753	|1	|fltr_dac1_3p3v	|	|220223110155	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110155	|
Open Failure	|P750	|1	|flter_clkgen_p3v3	|	|220223110156	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110156	|
Open Failure	|P618	|1	|dacavd33	|	|220223110156	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110156	|
Open Failure	|P1311	|1	|pllav33	|	|220223110156	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110156	|
Open Failure	|P1902	|1	|vflt_nsci_clk_buf	|	|220223110156	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110156	|
Open Failure	|P2031	|1	|PMOD_A3V3_VSENSE	|	|220223110156	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110156	|
Open Failure	|P1540	|1	|pwr_a3v3_didt	|	|220223110156	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110156	|
Open Failure	|P1332	|1	|PMOD_A3V3_ISENN_R	|	|220223110156	|
Open Failure	|P788	|1	|fpga_golden_wp_l	|	|220223110205	|
Open Failure	|P355	|1	|bios_golden_wp_r	|	|220223110205	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110205	|
Open Failure	|P857	|1	|JTAG_SF_3P3V	|	|220223110205	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110205	|
Open Failure	|P516	|1	|ccc_sw_pll_vdda_bmfpga	|	|220223110205	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110205	|
Open Failure	|P512	|1	|ccc_pll_vdda_bmfpga	|	|220223110205	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110205	|
Open Failure	|P1853	|1	|unnamed_4188_ast2520_i1_usb2av33	|	|220223110205	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110205	|
Open Failure	|P1762	|1	|UNNAMED_59_CAP_I64_B	|	|220223110205	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110205	|
Open Failure	|P509	|1	|ccc_bmfpga_pll_vdda	|	|220223110205	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110205	|
Open Failure	|P515	|1	|ccc_sw_pll_vdda	|	|220223110205	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110205	|
Open Failure	|P511	|1	|ccc_pll_vdda	|	|220223110205	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110205	|
Open Failure	|P1185	|1	|mss_hpms_pll_vdda	|	|220223110205	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110205	|
Open Failure	|P1187	|1	|mss_mddr_pll_vdda	|	|220223110205	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110206	|
Open Failure	|P1455	|1	|pmod_vdd_p3p_m2	|	|220223110206	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110206	|
Open Failure	|P1454	|1	|pmod_vdd_p3p_m1	|	|220223110206	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110206	|
Open Failure	|P752	|1	|fltr_dac0_3p3v	|	|220223110206	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110206	|
Open Failure	|P756	|1	|fltr_vp3p3_pcie_buf1	|	|220223110206	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110206	|
Open Failure	|P755	|1	|fltr_vp3p3_bmcphy_avdd	|	|220223110206	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110206	|
Open Failure	|P347	|1	|adcav33	|	|220223110206	|
Open Failure	|P2180	|1	|A3P3V	|	|220223110206	|
Open Failure	|P1916	|1	|vpllav33	|	|220223110206	|
